agent_code,agent_age,agent_join_month,first_policy_sold_month,year_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies,next_month_new_policy_count
87bc8e5a,42,2020-03-01,2022-12-01,2024-07-01,3,5,0,12,3,2,1,11,3,2,5,10,15,786645,228219,30,45,21.0
87c0771b,30,2022-08-01,2023-03-01,2023-01-01,1,1,5,11,2,1,7,11,2,1,11,14,0,0,172899,14,114,13.0
87c0771b,30,2022-08-01,2023-03-01,2023-02-01,2,2,0,7,2,5,7,15,3,7,10,20,13,196053,22822,0,117,28.0
87c0771b,30,2022-08-01,2023-03-01,2023-03-01,2,1,19,27,1,2,4,12,3,5,7,15,28,2035488,322443,15,196,23.0
87c0771b,30,2022-08-01,2023-03-01,2023-04-01,1,5,8,15,4,2,4,14,5,2,7,14,23,855991,107487,28,207,30.0
87c0771b,30,2022-08-01,2023-03-01,2023-05-01,0,2,20,27,2,3,7,17,2,5,10,17,30,2345280,670627,0,270,15.0
87c0771b,30,2022-08-01,2023-03-01,2023-06-01,2,3,7,14,0,0,7,11,2,2,11,15,15,710235,158292,45,135,14.0
87c0771b,30,2022-08-01,2023-03-01,2023-07-01,2,0,7,11,2,2,7,12,2,5,11,18,14,1059240,113891,0,28,0.0
87c0771b,30,2022-08-01,2023-03-01,2023-08-01,2,3,16,24,4,2,1,11,4,5,4,13,0,0,111588,0,168,0.0
87c0771b,30,2022-08-01,2023-03-01,2023-09-01,1,3,13,18,2,5,6,16,4,6,10,20,0,0,103295,0,46,0.0
87c0771b,30,2022-08-01,2023-03-01,2023-10-01,0,0,6,8,4,1,4,10,5,2,5,12,0,0,43378,0,104,14.0
87c0771b,30,2022-08-01,2023-03-01,2023-11-01,3,4,0,9,1,0,9,11,1,1,14,16,14,909734,165163,64,84,26.0
87c0771b,30,2022-08-01,2023-03-01,2023-12-01,1,1,20,25,2,4,5,22,4,7,5,16,26,301366,73275,64,208,36.0
87c0771b,30,2022-08-01,2023-03-01,2024-01-01,2,4,19,29,1,1,1,17,1,5,3,9,36,260748,69807,36,72,25.0
87c0771b,30,2022-08-01,2023-03-01,2024-02-01,0,2,18,22,0,6,4,19,1,9,4,14,25,486300,140383,0,200,18.0
87c0771b,30,2022-08-01,2023-03-01,2024-03-01,3,3,2,13,3,3,5,12,3,3,11,17,18,1345680,277651,0,18,20.0
87c0771b,30,2022-08-01,2023-03-01,2024-04-01,1,4,2,11,2,1,7,11,3,3,9,15,20,665100,135673,15,60,0.0
87c0771b,30,2022-08-01,2023-03-01,2024-05-01,2,6,16,25,3,4,2,19,4,8,6,18,0,0,206675,54,32,28.0
87c0771b,30,2022-08-01,2023-03-01,2024-06-01,3,0,16,24,2,2,5,10,2,5,10,17,28,493360,106301,68,224,19.0
87c0771b,30,2022-08-01,2023-03-01,2024-07-01,0,5,11,18,3,3,6,14,3,4,9,16,19,1599230,353394,0,19,28.0
8813423f,22,2020-01-01,2023-10-01,2023-01-01,0,2,13,18,2,5,2,11,4,7,6,17,26,1664598,443434,68,234,36.0
8813423f,22,2020-01-01,2023-10-01,2023-02-01,3,2,20,30,3,4,7,21,4,6,8,18,36,1389708,260914,54,72,14.0
8813423f,22,2020-01-01,2023-10-01,2023-03-01,1,0,8,13,3,1,7,12,3,1,12,16,14,978768,272116,0,112,13.0
8813423f,22,2020-01-01,2023-10-01,2023-04-01,2,1,4,9,3,3,4,11,4,3,5,12,13,752349,128299,36,39,17.0
8813423f,22,2020-01-01,2023-10-01,2023-05-01,2,1,1,8,1,3,5,10,3,7,6,16,17,483514,87788,64,68,26.0
8813423f,22,2020-01-01,2023-10-01,2023-06-01,0,0,19,21,1,2,2,14,3,2,2,7,26,627328,133838,28,0,16.0
8813423f,22,2020-01-01,2023-10-01,2023-07-01,2,0,11,14,2,5,5,13,4,5,9,18,16,1270048,348141,0,80,22.0
8813423f,22,2020-01-01,2023-10-01,2023-08-01,0,1,9,13,4,4,0,9,5,6,5,16,22,1291092,202919,64,88,28.0
8813423f,22,2020-01-01,2023-10-01,2023-09-01,0,1,15,21,2,4,9,19,4,8,13,25,28,2309916,241525,100,56,30.0
8813423f,22,2020-01-01,2023-10-01,2023-10-01,0,3,15,21,1,6,6,15,1,7,8,16,30,915030,154846,48,270,21.0
8813423f,22,2020-01-01,2023-10-01,2023-11-01,0,5,10,16,0,3,4,12,2,4,9,15,21,321090,34724,30,168,14.0
8813423f,22,2020-01-01,2023-10-01,2023-12-01,1,0,0,6,1,2,6,10,2,6,11,19,14,261520,71231,76,28,29.0
8813423f,22,2020-01-01,2023-10-01,2024-01-01,3,4,10,21,2,4,1,12,2,6,2,10,29,217152,48356,0,203,16.0
8813423f,22,2020-01-01,2023-10-01,2024-02-01,1,3,5,11,4,0,4,9,4,2,6,12,16,1034816,284233,0,32,0.0
8813423f,22,2020-01-01,2023-10-01,2024-03-01,0,1,18,23,2,4,9,17,2,7,12,21,0,0,228901,21,81,30.0
8813423f,22,2020-01-01,2023-10-01,2024-04-01,1,4,20,29,0,6,2,14,2,6,6,14,30,2791680,538411,56,90,24.0
8813423f,22,2020-01-01,2023-10-01,2024-05-01,0,2,18,21,4,1,5,14,4,3,11,18,24,2033664,362178,18,144,31.0
8813423f,22,2020-01-01,2023-10-01,2024-06-01,1,6,12,22,3,3,1,21,3,3,3,9,31,2782405,529337,36,248,17.0
8813423f,22,2020-01-01,2023-10-01,2024-07-01,3,0,7,12,1,6,5,13,3,10,6,19,17,849014,196289,0,0,27.0
885be06c,21,2021-04-01,2024-01-01,2023-01-01,0,0,6,7,4,4,8,17,4,7,11,22,9,119403,24438,0,18,18.0
885be06c,21,2021-04-01,2024-01-01,2023-02-01,0,5,10,16,3,5,8,17,4,7,13,24,18,662796,174215,0,162,27.0
885be06c,21,2021-04-01,2024-01-01,2023-03-01,2,6,10,21,0,3,6,18,0,5,11,16,27,1071468,172908,48,54,14.0
885be06c,21,2021-04-01,2024-01-01,2023-04-01,1,1,3,8,1,3,2,7,3,5,2,10,14,394030,74544,20,126,31.0
885be06c,21,2021-04-01,2024-01-01,2023-05-01,1,6,15,27,0,0,4,25,0,4,5,9,31,1903090,341493,36,186,17.0
885be06c,21,2021-04-01,2024-01-01,2023-06-01,2,3,6,15,4,6,5,16,4,6,6,16,17,1632221,200907,64,85,24.0
885be06c,21,2021-04-01,2024-01-01,2023-07-01,3,3,4,15,4,5,0,11,6,7,2,15,24,331440,92908,0,120,30.0
885be06c,21,2021-04-01,2024-01-01,2023-08-01,0,4,20,27,1,0,5,14,3,1,8,12,30,860130,230757,12,90,0.0
885be06c,21,2021-04-01,2024-01-01,2023-09-01,0,0,16,20,1,4,4,10,1,7,7,15,0,0,218458,0,0,33.0
885be06c,21,2021-04-01,2024-01-01,2023-10-01,3,5,14,24,0,4,2,19,2,7,3,12,33,2641188,549618,36,99,29.0
885be06c,21,2021-04-01,2024-01-01,2023-11-01,0,5,15,24,1,2,1,20,3,5,6,14,29,266046,50886,42,174,22.0
885be06c,21,2021-04-01,2024-01-01,2023-12-01,2,6,7,17,0,1,1,4,2,3,2,7,22,1754632,512989,7,66,28.0
885be06c,21,2021-04-01,2024-01-01,2024-01-01,3,5,12,24,4,6,2,20,4,7,2,13,28,2110248,321742,0,252,21.0
885be06c,21,2021-04-01,2024-01-01,2024-02-01,0,1,14,17,4,3,8,16,5,4,9,18,21,1029672,296516,54,21,25.0
885be06c,21,2021-04-01,2024-01-01,2024-03-01,3,5,5,17,3,0,7,11,3,4,11,18,25,1360350,187775,72,25,24.0
885be06c,21,2021-04-01,2024-01-01,2024-04-01,2,2,10,18,1,5,3,14,3,6,7,16,24,1283856,233612,64,168,15.0
885be06c,21,2021-04-01,2024-01-01,2024-05-01,2,2,3,10,1,3,2,7,2,5,4,11,15,719400,120506,33,30,17.0
885be06c,21,2021-04-01,2024-01-01,2024-06-01,3,6,1,11,1,4,7,13,2,6,13,21,17,607155,123355,21,34,34.0
885be06c,21,2021-04-01,2024-01-01,2024-07-01,2,2,20,25,1,6,8,24,3,10,12,25,34,910690,102048,75,136,30.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-01-01,3,3,19,26,1,1,1,13,2,2,5,9,32,2512800,269416,0,96,29.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-02-01,0,4,11,20,2,3,1,8,3,3,4,10,29,1467603,271640,40,145,22.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-03-01,0,5,4,14,4,3,6,14,6,4,12,22,22,955944,190714,88,110,13.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-04-01,1,2,5,11,2,4,0,7,4,5,6,15,13,806468,226577,30,39,27.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-05-01,1,4,13,19,0,3,5,15,1,6,5,12,27,727596,101470,0,216,11.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-06-01,3,2,0,6,0,3,0,5,0,7,4,11,11,912659,236427,44,66,29.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-07-01,1,4,18,24,2,2,6,13,4,4,8,16,29,198418,50353,16,232,28.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-08-01,3,6,13,24,3,1,3,12,5,3,5,13,28,2437708,631276,39,0,0.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-09-01,0,0,18,23,1,0,6,17,1,3,9,13,0,0,159018,52,104,18.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-10-01,3,4,0,9,1,1,8,11,3,1,11,15,18,1356858,242707,30,90,0.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-11-01,1,6,0,10,0,0,7,9,1,1,13,15,0,0,369277,30,153,24.0
88c2ff7a,45,2020-03-01,2023-02-01,2023-12-01,3,6,7,18,1,2,8,15,2,4,13,19,24,244800,71762,19,24,10.0
88c2ff7a,45,2020-03-01,2023-02-01,2024-01-01,0,4,0,8,0,0,6,7,0,0,8,8,10,972450,162539,32,40,29.0
88c2ff7a,45,2020-03-01,2023-02-01,2024-02-01,0,3,13,21,3,6,6,16,4,7,11,22,29,1308915,320538,66,87,16.0
88c2ff7a,45,2020-03-01,2023-02-01,2024-03-01,1,2,1,7,3,2,6,12,3,4,11,18,16,848496,126746,72,144,27.0
88c2ff7a,45,2020-03-01,2023-02-01,2024-04-01,2,1,20,25,4,0,0,8,6,4,5,15,27,931284,257588,60,54,23.0
88c2ff7a,45,2020-03-01,2023-02-01,2024-05-01,3,2,12,19,4,6,2,17,5,6,8,19,23,52693,10039,38,138,22.0
88c2ff7a,45,2020-03-01,2023-02-01,2024-06-01,3,0,15,21,2,6,2,14,2,10,3,15,22,1345938,210548,60,110,31.0
88c2ff7a,45,2020-03-01,2023-02-01,2024-07-01,1,6,20,28,4,5,3,25,4,6,3,13,31,1571638,211141,39,186,16.0
88c79618,27,2019-04-01,2022-05-01,2023-01-01,3,3,6,15,3,1,5,11,4,2,9,15,0,0,322227,60,22,29.0
88c79618,27,2019-04-01,2022-05-01,2023-02-01,1,1,18,21,1,6,9,19,3,7,13,23,29,1581631,335737,92,145,27.0
88c79618,27,2019-04-01,2022-05-01,2023-03-01,0,3,11,19,3,2,1,9,4,3,6,13,27,203769,33973,52,54,21.0
88c79618,27,2019-04-01,2022-05-01,2023-04-01,0,6,11,20,3,1,6,13,3,5,12,20,21,529032,78425,40,147,12.0
88c79618,27,2019-04-01,2022-05-01,2023-05-01,2,2,0,9,2,4,0,8,2,6,5,13,12,966408,139748,13,96,25.0
88c79618,27,2019-04-01,2022-05-01,2023-06-01,1,2,11,18,0,2,5,11,2,3,10,15,25,969475,282379,45,125,15.0
88c79618,27,2019-04-01,2022-05-01,2023-07-01,0,3,9,13,3,2,7,13,3,6,8,17,15,1144695,278920,68,75,28.0
88c79618,27,2019-04-01,2022-05-01,2023-08-01,3,1,19,26,2,3,5,16,4,3,5,12,28,2171316,492567,36,252,22.0
88c79618,27,2019-04-01,2022-05-01,2023-09-01,3,2,10,16,3,4,9,17,5,8,9,22,22,147290,27694,0,154,0.0
88c79618,27,2019-04-01,2022-05-01,2023-10-01,1,5,0,11,0,3,7,11,0,3,10,13,0,0,343717,13,85,0.0
88c79618,27,2019-04-01,2022-05-01,2023-11-01,3,6,3,17,4,3,5,14,5,6,8,19,0,0,197745,19,44,27.0
88c79618,27,2019-04-01,2022-05-01,2023-12-01,0,1,17,20,4,1,2,18,6,3,4,13,27,1947942,503063,26,81,0.0
88c79618,27,2019-04-01,2022-05-01,2024-01-01,1,2,7,11,3,2,9,15,3,5,15,23,0,0,91506,46,0,10.0
88c79618,27,2019-04-01,2022-05-01,2024-02-01,1,0,4,8,4,4,4,13,6,5,8,19,10,345820,48710,0,20,31.0
88c79618,27,2019-04-01,2022-05-01,2024-03-01,2,4,16,23,2,2,8,21,2,6,14,22,31,2477272,337283,44,186,15.0
88c79618,27,2019-04-01,2022-05-01,2024-04-01,2,6,5,14,1,0,8,12,3,1,13,17,15,1186395,139947,51,135,16.0
88c79618,27,2019-04-01,2022-05-01,2024-05-01,0,3,8,12,3,6,0,10,3,9,5,17,16,755424,105630,68,96,23.0
88c79618,27,2019-04-01,2022-05-01,2024-06-01,2,4,10,20,0,0,2,11,1,4,4,9,23,1349824,300610,36,92,23.0
88c79618,27,2019-04-01,2022-05-01,2024-07-01,0,2,17,22,1,3,4,17,2,7,4,13,23,2076026,442956,13,138,5.0
88feb000,51,2023-07-01,2023-11-01,2023-08-01,3,6,5,18,4,1,3,12,5,1,9,15,20,1212580,191317,30,80,0.0
88feb000,51,2023-07-01,2023-11-01,2023-09-01,2,6,2,12,0,2,6,11,0,4,10,14,0,0,234046,28,70,0.0
88feb000,51,2023-07-01,2023-11-01,2023-10-01,3,6,14,25,1,1,3,21,3,2,5,10,0,0,87217,30,34,0.0
88feb000,51,2023-07-01,2023-11-01,2023-11-01,1,5,19,27,0,3,8,16,1,6,14,21,0,0,342155,21,170,31.0
88feb000,51,2023-07-01,2023-11-01,2023-12-01,3,6,14,26,4,5,2,21,6,9,2,17,31,971726,181254,68,31,12.0
88feb000,51,2023-07-01,2023-11-01,2024-01-01,0,6,3,10,4,6,2,13,6,10,5,21,12,450276,46167,84,72,0.0
88feb000,51,2023-07-01,2023-11-01,2024-02-01,0,3,4,8,4,1,3,9,4,5,7,16,0,0,106009,48,48,22.0
88feb000,51,2023-07-01,2023-11-01,2024-03-01,0,6,4,14,1,4,4,10,1,7,10,18,22,786434,99791,36,66,0.0
88feb000,51,2023-07-01,2023-11-01,2024-04-01,2,1,9,15,4,0,2,8,5,4,8,17,0,0,331904,51,60,0.0
88feb000,51,2023-07-01,2023-11-01,2024-05-01,1,1,4,7,0,2,0,6,2,6,0,8,0,0,30699,32,120,35.0
88feb000,51,2023-07-01,2023-11-01,2024-06-01,2,3,19,27,2,4,7,21,4,8,9,21,35,3069710,699095,84,315,24.0
88feb000,51,2023-07-01,2023-11-01,2024-07-01,1,1,17,20,3,0,7,13,5,3,10,18,24,73344,13952,0,0,0.0
890e8652,40,2020-01-01,2022-04-01,2023-01-01,1,5,1,11,2,0,2,6,2,2,2,6,18,871632,198286,6,108,0.0
890e8652,40,2020-01-01,2022-04-01,2023-02-01,1,3,15,22,3,2,1,7,5,3,6,14,0,0,183366,56,161,18.0
890e8652,40,2020-01-01,2022-04-01,2023-03-01,2,0,7,10,2,2,2,9,2,5,5,12,18,611820,61712,12,72,31.0
890e8652,40,2020-01-01,2022-04-01,2023-04-01,0,4,16,23,3,2,0,9,5,2,5,12,31,1374354,253865,48,62,0.0
890e8652,40,2020-01-01,2022-04-01,2023-05-01,2,0,19,22,1,6,1,19,2,8,6,16,0,0,271705,32,46,28.0
890e8652,40,2020-01-01,2022-04-01,2023-06-01,1,0,18,24,0,6,2,15,0,8,6,14,28,2295748,303970,28,252,21.0
890e8652,40,2020-01-01,2022-04-01,2023-07-01,0,0,14,16,4,3,4,14,5,5,6,16,21,1881243,402315,48,147,31.0
890e8652,40,2020-01-01,2022-04-01,2023-08-01,0,5,18,28,2,3,6,18,4,4,6,14,31,2189592,640317,0,186,8.0
890e8652,40,2020-01-01,2022-04-01,2023-09-01,1,1,2,7,3,5,0,9,4,8,6,18,8,407528,85847,54,48,24.0
890e8652,40,2020-01-01,2022-04-01,2023-10-01,1,3,16,23,1,6,3,13,3,8,9,20,24,1565448,159559,40,48,18.0
890e8652,40,2020-01-01,2022-04-01,2023-11-01,1,6,1,12,2,2,5,11,3,3,9,15,18,1473444,309555,45,126,13.0
890e8652,40,2020-01-01,2022-04-01,2023-12-01,1,1,7,10,4,6,1,12,4,6,1,11,13,369031,38011,33,13,15.0
890e8652,40,2020-01-01,2022-04-01,2024-01-01,1,0,5,7,1,3,5,10,1,7,7,15,15,100350,21618,60,15,26.0
890e8652,40,2020-01-01,2022-04-01,2024-02-01,2,1,20,24,3,4,1,23,4,8,7,19,26,680628,193137,57,26,23.0
890e8652,40,2020-01-01,2022-04-01,2024-03-01,1,1,9,15,3,1,1,14,3,2,1,6,23,572838,112688,24,92,14.0
890e8652,40,2020-01-01,2022-04-01,2024-04-01,0,5,2,8,2,4,8,15,4,4,12,20,14,1131844,324054,0,112,13.0
890e8652,40,2020-01-01,2022-04-01,2024-05-01,1,1,6,11,2,6,2,11,3,9,4,16,13,22685,3805,64,91,27.0
890e8652,40,2020-01-01,2022-04-01,2024-06-01,2,2,20,26,0,0,6,12,1,0,6,7,27,1997676,532530,14,0,15.0
890e8652,40,2020-01-01,2022-04-01,2024-07-01,1,3,2,9,4,3,5,13,5,7,11,23,15,76845,22307,69,45,35.0
89633f45,50,2022-08-01,2024-04-01,2023-01-01,0,1,4,6,2,3,3,9,2,6,8,16,9,376128,68596,32,63,0.0
89633f45,50,2022-08-01,2024-04-01,2023-02-01,1,6,12,22,1,0,3,5,2,2,4,8,0,0,184292,24,60,28.0
89633f45,50,2022-08-01,2024-04-01,2023-03-01,2,0,13,19,1,5,0,8,2,7,5,14,28,1193920,349632,56,84,18.0
89633f45,50,2022-08-01,2024-04-01,2023-04-01,3,1,11,17,4,1,5,15,5,1,5,11,18,817488,120145,22,36,24.0
89633f45,50,2022-08-01,2024-04-01,2023-05-01,1,6,7,16,0,5,7,13,1,6,11,18,24,745104,180279,0,168,23.0
89633f45,50,2022-08-01,2024-04-01,2023-06-01,2,2,14,22,1,6,9,21,2,10,9,21,23,1252488,158933,42,184,22.0
89633f45,50,2022-08-01,2024-04-01,2023-07-01,1,6,1,13,0,6,4,11,1,6,8,15,22,105732,10936,60,88,36.0
89633f45,50,2022-08-01,2024-04-01,2023-08-01,3,4,20,31,0,1,8,15,1,5,10,16,36,1794204,331024,48,252,25.0
89633f45,50,2022-08-01,2024-04-01,2023-09-01,3,4,7,16,4,3,7,15,6,3,7,16,25,147900,34402,32,75,33.0
89633f45,50,2022-08-01,2024-04-01,2023-10-01,1,2,19,26,1,0,8,11,1,4,9,14,33,973632,173587,56,132,22.0
89633f45,50,2022-08-01,2024-04-01,2023-11-01,3,3,7,18,4,6,4,17,4,8,4,16,22,132198,19331,0,132,15.0
89633f45,50,2022-08-01,2024-04-01,2023-12-01,0,1,4,8,1,2,1,5,3,3,6,12,15,538935,75479,48,30,29.0
89633f45,50,2022-08-01,2024-04-01,2024-01-01,1,2,17,24,3,4,6,14,5,5,8,18,29,1651057,490344,0,261,25.0
89633f45,50,2022-08-01,2024-04-01,2024-02-01,2,0,17,23,1,2,6,18,2,2,9,13,25,709625,208920,52,25,24.0
89633f45,50,2022-08-01,2024-04-01,2024-03-01,2,1,16,20,0,3,5,12,2,4,11,17,24,369552,105606,17,72,24.0
89633f45,50,2022-08-01,2024-04-01,2024-04-01,0,1,10,16,4,3,1,15,5,3,4,12,24,539928,121420,12,24,18.0
89633f45,50,2022-08-01,2024-04-01,2024-05-01,1,3,9,14,4,5,4,14,4,9,4,17,18,912330,98654,34,162,21.0
89633f45,50,2022-08-01,2024-04-01,2024-06-01,2,5,2,13,2,1,9,13,3,5,12,20,21,1748523,252867,40,147,10.0
89633f45,50,2022-08-01,2024-04-01,2024-07-01,1,2,4,8,3,3,9,16,4,5,11,20,10,534090,139521,60,20,12.0
89a8cb39,42,2019-06-01,2024-02-01,2023-01-01,0,6,9,16,2,3,5,14,3,4,9,16,24,1150992,163637,48,120,14.0
89a8cb39,42,2019-06-01,2024-02-01,2023-02-01,2,6,3,12,4,0,5,11,4,4,7,15,14,289884,66038,60,0,10.0
89a8cb39,42,2019-06-01,2024-02-01,2023-03-01,3,2,0,6,1,1,9,12,1,3,12,16,10,692090,138652,64,10,28.0
89a8cb39,42,2019-06-01,2024-02-01,2023-04-01,3,4,7,19,0,5,1,11,0,8,1,9,28,1400000,339607,27,252,18.0
89a8cb39,42,2019-06-01,2024-02-01,2023-05-01,3,0,9,16,4,0,1,13,6,3,5,14,18,59598,10882,0,126,21.0
89a8cb39,42,2019-06-01,2024-02-01,2023-06-01,0,2,9,12,3,4,8,16,3,5,9,17,21,1176525,127167,51,0,19.0
89a8cb39,42,2019-06-01,2024-02-01,2023-07-01,0,0,15,18,3,0,9,13,3,1,12,16,19,1271480,154530,48,152,29.0
89a8cb39,42,2019-06-01,2024-02-01,2023-08-01,2,5,9,20,0,4,2,18,2,7,7,16,29,2444439,357258,64,232,30.0
89a8cb39,42,2019-06-01,2024-02-01,2023-09-01,2,3,18,24,0,4,9,21,2,7,15,24,30,1370400,211072,0,90,24.0
89a8cb39,42,2019-06-01,2024-02-01,2023-10-01,0,0,20,22,4,5,5,20,6,8,11,25,24,2257176,397853,100,96,15.0
89a8cb39,42,2019-06-01,2024-02-01,2023-11-01,3,4,1,13,3,6,4,14,3,10,4,17,15,452070,119012,0,30,15.0
89a8cb39,42,2019-06-01,2024-02-01,2023-12-01,0,5,4,14,3,6,7,17,4,7,10,21,15,1053780,155841,0,60,27.0
89a8cb39,42,2019-06-01,2024-02-01,2024-01-01,3,1,15,23,0,3,8,19,1,6,14,21,27,1984203,317455,42,81,33.0
89a8cb39,42,2019-06-01,2024-02-01,2024-02-01,3,1,19,28,2,5,7,23,4,7,9,20,33,315777,50625,80,231,21.0
89a8cb39,42,2019-06-01,2024-02-01,2024-03-01,0,5,2,12,0,0,0,8,1,0,5,6,21,1845081,284942,12,105,16.0
89a8cb39,42,2019-06-01,2024-02-01,2024-04-01,3,0,9,14,3,5,1,12,4,9,5,18,16,847040,162239,54,32,36.0
89a8cb39,42,2019-06-01,2024-02-01,2024-05-01,2,3,17,27,1,1,0,26,3,1,2,6,36,1151172,225523,12,252,18.0
89a8cb39,42,2019-06-01,2024-02-01,2024-06-01,1,6,0,10,1,6,9,17,2,8,10,20,18,1090656,288562,80,162,17.0
89a8cb39,42,2019-06-01,2024-02-01,2024-07-01,0,1,8,13,1,1,7,11,3,4,8,15,17,1368755,286418,15,34,0.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-01-01,2,4,7,15,2,1,3,8,3,1,6,10,22,1804330,358659,20,110,12.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-02-01,1,1,2,8,3,4,5,13,5,5,8,18,12,483684,104798,36,48,28.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-03-01,1,4,15,23,3,2,6,14,4,5,7,16,28,847280,175784,48,168,28.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-04-01,0,1,18,21,3,5,7,18,5,5,12,22,28,2071692,369864,0,28,25.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-05-01,2,1,15,22,3,1,4,16,4,5,10,19,25,1279350,242750,19,150,14.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-06-01,2,0,4,7,0,4,3,8,2,4,6,12,14,1244558,296450,48,28,32.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-07-01,2,6,16,27,1,6,1,25,3,7,1,11,32,252480,66925,33,256,22.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-08-01,0,1,10,13,4,0,0,8,4,3,1,8,22,1501654,176391,24,176,24.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-09-01,3,5,11,23,3,5,0,16,5,6,4,15,24,1175304,186417,45,144,11.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-10-01,2,1,1,6,4,6,3,14,6,7,9,22,11,1069464,112081,0,44,22.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-11-01,0,0,12,16,2,0,6,13,2,2,11,15,22,116050,15679,15,0,24.0
89cb3dd5,23,2021-05-01,2023-06-01,2023-12-01,1,2,10,18,0,2,9,15,0,6,14,20,24,288720,37990,60,96,21.0
89cb3dd5,23,2021-05-01,2023-06-01,2024-01-01,2,4,5,13,4,5,2,12,6,8,7,21,21,1923642,518698,63,126,21.0
89cb3dd5,23,2021-05-01,2023-06-01,2024-02-01,2,1,7,15,3,6,8,18,3,6,8,17,21,1370985,242278,34,168,25.0
89cb3dd5,23,2021-05-01,2023-06-01,2024-03-01,3,4,15,23,1,4,7,18,3,4,9,16,25,1237750,155912,16,150,16.0
89cb3dd5,23,2021-05-01,2023-06-01,2024-04-01,0,4,8,13,4,1,2,11,6,4,7,17,16,618768,165973,68,32,14.0
89cb3dd5,23,2021-05-01,2023-06-01,2024-05-01,3,0,0,7,3,5,0,9,3,7,2,12,14,320012,42884,36,14,17.0
89cb3dd5,23,2021-05-01,2023-06-01,2024-06-01,3,6,1,14,0,2,7,11,2,4,9,15,17,344709,68292,30,51,39.0
89cb3dd5,23,2021-05-01,2023-06-01,2024-07-01,0,6,20,31,2,3,2,15,4,3,2,9,39,3088800,557193,9,195,25.0
8a5c31db,40,2023-04-01,2024-02-01,2023-05-01,0,3,14,22,2,1,9,15,2,3,12,17,26,2543294,443165,34,52,18.0
8a5c31db,40,2023-04-01,2024-02-01,2023-06-01,0,6,1,9,4,4,0,9,4,5,6,15,18,1201752,283190,0,18,11.0
8a5c31db,40,2023-04-01,2024-02-01,2023-07-01,0,4,0,9,4,0,8,13,5,3,12,20,11,102146,16532,80,99,14.0
8a5c31db,40,2023-04-01,2024-02-01,2023-08-01,0,1,1,5,2,4,4,11,2,5,9,16,14,95564,16317,64,14,19.0
8a5c31db,40,2023-04-01,2024-02-01,2023-09-01,2,5,6,15,4,1,2,14,6,3,4,13,19,455012,130845,52,133,0.0
8a5c31db,40,2023-04-01,2024-02-01,2023-10-01,1,3,2,9,2,2,2,8,2,5,7,14,0,0,108085,28,90,31.0
8a5c31db,40,2023-04-01,2024-02-01,2023-11-01,0,6,15,24,0,0,7,13,0,1,12,13,31,1266071,348354,39,217,23.0
8a5c31db,40,2023-04-01,2024-02-01,2023-12-01,0,2,15,19,1,5,3,17,1,9,3,13,23,2252045,405411,26,46,20.0
8a5c31db,40,2023-04-01,2024-02-01,2024-01-01,1,5,4,12,3,0,0,5,3,4,4,11,20,600080,127046,0,120,25.0
8a5c31db,40,2023-04-01,2024-02-01,2024-02-01,3,5,5,18,4,2,5,17,6,2,10,18,25,1695275,184963,0,150,22.0
8a5c31db,40,2023-04-01,2024-02-01,2024-03-01,3,4,8,17,4,5,0,13,6,6,3,15,22,82038,12331,0,22,26.0
8a5c31db,40,2023-04-01,2024-02-01,2024-04-01,3,2,14,23,4,3,6,18,4,4,9,17,26,466284,76865,68,208,24.0
8a5c31db,40,2023-04-01,2024-02-01,2024-05-01,3,4,6,18,4,2,3,12,5,2,8,15,24,1210968,313180,45,144,16.0
8a5c31db,40,2023-04-01,2024-02-01,2024-06-01,2,2,8,13,2,1,6,12,3,3,6,12,16,559648,126848,24,80,21.0
